timeSec,value
11.9083,0.02526
11.9167,0.050672
11.925,0.075649
11.9333,0.023236
11.9417,0.03551
11.95,0.087915
11.9583,0.073455
11.9667,0.030874
11.975,0.042264
11.9833,0.045444
11.9917,0.0758
