timeSec,value
11.875,0.007629
11.8833,0.005073
11.8917,0.031581
11.9,0.035668
11.9083,0.024132
11.9167,0.062934
11.925,0.082345
11.9333,0.07289
11.9417,0.092292
11.95,0.124834
11.9583,0.14215
11.9667,0.196257
11.975,0.179956
11.9833,0.206486
11.9917,0.179666
